ID,see_OI,see_arabic,see_english,no_spell,OI.influence.open,resp_lang1,general_influence1,category1,subcategory1,spelling.preference,OI.importance,OI.open,category2,subcategory2,resp_lang2,vision.hearing,prop_distraction,headphones,age,gender,education,nationality,location,L1,readingprofscore,level,prof_test_score,same_day,Participant.Device.Type,meanRT,meanD.prime,correct
5452186,no_see,difficult,easier,difficult,,,,,,in_english,yes,it helps me remember,remembering (broadly),,English,Yes,0,earphones,50,m,doctorate,Saudi,UAE,Arabic,5,nearnative,12,1,computer,1970.153846,1.931279292,39
5462535,middle,difficult,easier,no_notice,"to the remember of the words 
",English,helps,remembering (broadly),,in_english,yes,To understand the word more,clarifying and consolidating new language,correct comprehension,English,Yes,0.77,headphones,28,m,bachelors,Saudi,Saudi Arabia,Arabic,5,advanced,11,1,computer,1376.566667,0.223289867,24
5462535,middle,difficult,easier,no_notice,,,,,,in_english,yes,and know how to properly use it ,clarifying and consolidating new language,correct production,English,Yes,0.77,headphones,28,m,bachelors,Saudi,Saudi Arabia,Arabic,5,advanced,11,1,computer,1376.566667,0.223289867,24
5499381,no_see,no_diff,no_notice,no_diff,no difference did not look at the words trying to remember what the image looks like,English,doesn't help,better to ignore/ focus on sounds,,in_english,no,not focused on written just the sound ,(about the experiment),,English,Yes,0.05,no_headphones,58,f,secondary,British,UK,English,0,none,NA,1,computer,2234.906897,0.73317159,29
5499420,end,no_diff,easier,difficult,"Yes, seeing them helped me rehearse the word in my head.",English,helps,rehearse words,,in_english,yes,"It helps you break down the different sounds/letters involved, especially if there are three or more syllables.",clarifying and consolidating new language,decoding sounds and letters,English,Yes,0.16,no_headphones,27,f,doctorate,British,UK,English,0,none,NA,1,computer,2385.328205,1.632662149,39
5499420,end,no_diff,easier,difficult,It also confirmed the sounds that the speaker was making (e.g. v versus f),English,helps,clarify what I heard,differentiate similar sounds/ words,in_english,yes,It prevents you learning it incorrectly incase you have mishead the pronounciation.,clarifying and consolidating new language,correct comprehension,English,Yes,0.16,no_headphones,27,f,doctorate,British,UK,English,0,none,NA,1,computer,2385.328205,1.632662149,39
5499421,start,no_diff,no_diff,no_diff,I don't think so particularly. Arabic text was of no help and I don't think the English text made a noticable difference.,English,doesn't help,unfamiliar,,in_english,yes,"I think I find it quite difficult to make the correct sounds when speaking, without first seeing the word written down (assuming it is written in characters I am familiar with)",clarifying and consolidating new language,correct production,English,Yes,0.08,earphones,27,m,masters,British,UK,English,0,none,NA,1,computer,3575.241026,1.555005631,39
5499647,end,difficult,easier,easier,"نعم، الكلمات المكتوبة كانت اصعب",Arabic,doesn't help,,,no_OI,no,لكي لا اتشتت بالتركيز على املاء تلك الكلمة,it's too much to process,,Arabic,Yes,0,no_headphones,21,m,bachelors,Iraqi,Iraq,Arabic,5,advanced,9,1,mobile,1730.438235,1.346710416,34
5499711,middle,easier,easier,difficult,3,,,,,in_english,yes,It is better,,,English,Yes,0.24,earphones,39,f,secondary,Iraqi,Iraq,Arabic,5,intermediate,5,1,mobile,5187.428947,1.572901834,38
5499774,middle,easier,easier,difficult,"Yes,
How much it helps to learn.",English,helps,learning (broadly),,in_english,yes,That help me to learn quickly ,speed of learning,,English,Yes,0,earphones,22,m,bachelors,Iraqi,Iraq,Arabic,3,intermediate,4,1,mobile,1732.088,0.365788483,25
5500029,start,easier,easier,difficult,far,English,,,,in_arabic,yes,to be familiar with that word,clarifying and consolidating new language,,English,Yes,0.4,headphones,21,m,bachelors,Iraqi,Iraq,Arabic,5,advanced,12,1,mobile,2547.13871,1.065441637,31
5500050,start,easier,difficult,easier,just a little ,English,,,,in_english,yes,to be familiar with that word,clarifying and consolidating new language,,English,Yes,0.52,headphones,21,m,secondary,Iraqi,Iraq,Arabic,5,advanced,9,1,mobile,2443.92,0.897086096,30
5501560,end,difficult,easier,difficult,wide range,English,,,,in_english,yes,to memorize it in better way,memorisation,,English,Yes,0.58,no_headphones,38,m,secondary,Iraqi,Iraq,Arabic,5,intermediate,9,1,mobile,5161.964286,2.038838199,42
5502013,middle,difficult,easier,difficult,seeing the initial letter helped. ,English,helps,remembering (broadly),focus on first letter,in_english,yes,because i can attempt an answer phonetically ,clarifying and consolidating new language,correct production,English,Yes,0.57,headphones,57,f,professional qualification,British,UK,English,0,none,NA,1,tablet,2081.588235,1.154866019,34
5503474,middle,no_diff,easier,difficult,"Yes, it helped me to hear the separation between [m] and [n] or [v] and [f]",English,helps,clarify what I heard,differentiate similar sounds/ words,in_english,yes,It can give an indication of which sound you are lisening for in English - though not always,clarifying and consolidating new language,correct comprehension,English,Yes,0.16,headphones,25,m,masters,British,UK,English,0,none,NA,1,computer,1045.760417,2.563103131,48
5510526,start,no_diff,easier,no_diff,"With the English ones, it made it slightly easier to remember them I think as I sometimes I would match the first syllable with a letter in my memory. ",English,helps,remembering (broadly),focus on first letter,in_english,yes,Actually maybe not the first time you hear them but I find it useful to see new words written down. I think it helps me to help me remember them.,remembering (broadly),,English,Yes,0.05,earphones,34,f,masters,British,UK,English,0,beginner,NA,1,computer,1503.292308,1.769998293,39
5510526,start,no_diff,easier,no_diff,It made no difference whatsoever with the arabic words because I cannot differentiate between them anyway.,English,doesn't help,unfamiliar,,in_english,yes,,,,,Yes,0.05,earphones,34,f,masters,British,UK,English,0,beginner,NA,1,computer,1503.292308,1.769998293,39
5521508,start,no_diff,no_diff,easier,"I preferred learning from sound alone, as English spelling didn't reflect pronunciation. ",English,doesn't help,better to ignore/ focus on sounds,,no_OI,no,Spelling rarely reflects pronunciation in English and in the languages I have learnt. ,spelling doesn't reflect pronunciation,,English,Yes,0.14,headphones,31,f,doctorate,British,France,English,0,none,NA,1,computer,2200.446809,2.450335953,47
5553283,start,easier,easier,difficult,yas,English,,,,in_english,yes,للربط بين الصورة والصوت والكتابة,(about the experiment),,Arabic,Yes,0,no_headphones,42,m,doctorate,Egyptian,Egypt,Arabic,3,intermediate,8,1,computer,2202.95,0.296083727,24
5557001,start,no_diff,easier,no_notice,Seeing English spelling helped to make connections between what I was hearing and what I was seeing,English,helps,connect audio and visual input (broadly),,in_english,yes,It offers a visual cue from the very start that I can use to recall the word later. ,visual association,,English,Yes,0,earphones,27,m,masters,British,UK,English,0,none,NA,1,computer,1358.834043,2.450335953,47
5586643,start,no_diff,easier,easier,"found it easier in understanding spoken word which in turn helped identify object
",English,helps,clarify what I heard,,in_english,yes,"soliifies understanding of hearing the word, like a confirmation 

",clarifying and consolidating new language,correct comprehension,English,Yes,0,earphones,38,f,bachelors,British,UK,English,0,none,NA,1,computer,1489.694444,1.381961325,36
5586843,start,no_diff,no_diff,no_diff,The writing didn't help or hinder in any way - I focused more on hearing them out loud and trying to match the sound to the colours and shapes.,English,doesn't help,better to ignore/ focus on sounds,,no_OI,yes,I think it is probably subconsciously helping - even though I dont think it helps me!,,,English,Yes,0.03,no_headphones,31,f,masters,British,UK,English,0,none,NA,1,computer,1286.845714,1.243334314,35
5587514,start,no_diff,no_diff,no_diff,no,English,doesn't help,,,no_OI,no,so many english words are spelt in different ways that dont always make it easy on first appearance ,spelling doesn't reflect pronunciation,,English,Yes,0,no_headphones,43,f,secondary,British,UK,English,0,none,NA,1,mobile,1204.843333,0.803890974,30
5588274,no_see,no_notice,no_notice,no_notice,i dont remember seeing any written words! feel a bit silly now...,English,doesn't help,better to ignore/ focus on sounds,,in_english,yes,it helps me to understand what the word means ,clarifying and consolidating new language,correct comprehension,English,Yes,0.1,no_headphones,31,f,bachelors,British,UK,English,0,none,NA,1,mobile,1211.166667,2.563103131,48
5592006,start,no_diff,easier,no_diff,"it made a small difference, i was able to distinguish more easily the subtle differences between similar words",English,helps,clarify what I heard,differentiate similar sounds/ words,in_english,yes,spellings provide a second sense to link the memory of the word to (sight as well as sound) and can give you clues as to keaning which can also help memory.,visual association,,English,Yes,0.08,no_headphones,28,f,masters,British,UK,English,0,none,NA,1,mobile,1485.8,2.237425455,44
5595978,middle,difficult,easier,no_diff,The English words I understood so it didn't make too much difference,English,doesn't help,,,no_OI,no,Because I can't correlate the sound I'm hearing to the shape of the lettering in Arabic. It would be different if I had learnt the Arabic alphabet first maybe??,(about the experiment),,English,Yes,0.02,no_headphones,64,f,professional qualification,British,UK,English,0,none,NA,1,computer,2351,1.911311779,42
5595978,middle,difficult,easier,no_diff,"but the Arabic words put with the picture made it so that I felt there was more to take in, so distracted from learning the sound and I was trying to correlate th sound to the shape of the word?!!",English,doesn't help,distracting (from sounds),,no_OI,no,,,,,Yes,0.02,no_headphones,64,f,professional qualification,British,UK,English,0,none,NA,1,computer,2351,1.911311779,42
5602966,start,no_diff,easier,difficult,"It helped consolidate my learning, it acted as another source for me to remember and help me learn the words.",English,helps,connect audio and visual input (broadly),,in_english,yes,"It helps to clarify which letters are used, and helps me to remember what the word is if I have seen it written as well as heard it. Without seeing it written, it can be hard to make sense of the sounds being made if the sounds are new to me. ",clarifying and consolidating new language,correct comprehension,English,Yes,0.03,headphones,30,f,masters,British,UK,English,0,none,NA,1,computer,1351.013333,2.274450536,45
5602966,start,no_diff,easier,difficult,"It also helped clarify sounds which might be similar, e.g. was it an f or v that was said. ",English,helps,clarify what I heard,differentiate similar sounds/ words,in_english,yes,,,,,Yes,0.03,headphones,30,f,masters,British,UK,English,0,none,NA,1,computer,1351.013333,2.274450536,45
5607775,no_see,difficult,no_diff,easier,i don't now ,English,,,,in_english,no,because letters silent ,sound is more important/ beneficial,,English,Yes,0,no_headphones,24,f,secondary,Saudi,Saudi Arabia,Arabic,1,beginner,6,1,mobile,1549.75,0.11170425,24
5615580,start,no_diff,no_diff,difficult,"yes, it made it easier as you can match spelling to sound in some cases",English,helps,connect audio and visual input (broadly),map sounds and letters,in_english,yes,i guess it's so that i can match sounds to letters,clarifying and consolidating new language,decoding sounds and letters,English,Yes,0,earphones,46,f,doctorate,British,UK,English,0,none,NA,1,computer,1527.372973,1.679910122,37
5620967,start,no_diff,easier,difficult,I could read the word out loud to myself ,English,helps,rehearse words,,in_english,no,It can be a distraction,it's too much to process,,English,Yes,0,no_headphones,38,m,masters,British,UK,English,0,none,NA,1,computer,2917.870968,0.994068936,31
5621683,middle,no_diff,no_diff,no_diff,No. I was only listening,English,doesn't help,better to ignore/ focus on sounds,,in_english,no,I can memorize a word and a meaning pretty quickly. The spelling adds another layer of memorization.,it's too much to process,,English,Yes,0.01,earphones,19,f,secondary,American,UK,English,0,none,NA,1,computer,1789.75122,2.064422018,41
5622524,start,difficult,easier,difficult,فرق بنسبة 75% عن الكلمات الغير مكتوبه,Arabic,,,,in_english,yes,كي اعرف الاسم الصحيح والنطق,clarifying and consolidating new language,correct production,Arabic,Yes,0.11,earphones,32,m,masters,Iraqi,Iraq,Arabic,2,intermediate,7,1,computer,2483.114815,0.584743245,27
5627982,middle,no_diff,no_diff,no_diff,no,English,doesn't help,,,no_OI,yes,Helps embed in uour brain,remembering (broadly),,English,Yes,0.76,no_headphones,31,f,bachelors,British,UK,English,0,intermediate,NA,1,mobile,1087.110714,0.457696988,28
5627983,end,no_diff,easier,easier,not really,English,doesn't help,,,in_english,no,its not always a good guide to pronunciation,spelling doesn't reflect pronunciation,,English,Yes,0.61,no_headphones,31,m,masters,British,UK,English,0,none,NA,1,mobile,1946.291892,1.667329012,37
5629029,middle,no_diff,easier,no_notice,"Linked the spelling to the object, eg nasit - to me looked like a nest i could sit on",English,helps,connect audio and visual input (broadly),associate word and image,in_english,no,"concentrating on the picture & the sound, seeing the spelling too is overload",(about the experiment),,English,Yes,0,no_headphones,60,f,bachelors,British,UK,English,0,none,NA,1,computer,2003.686047,2.079530391,43
5637584,middle,no_diff,no_diff,no_diff,no difference,English,doesn't help,,,no_OI,yes,help make a connection,visual association,,English,Yes,0.75,no_headphones,32,f,professional qualification,British,UK,English,0,beginner,NA,1,mobile,2452.782051,1.599801853,39
5642980,start,no_diff,easier,difficult,"Yes, I was able to visualise the word with the object",English,helps,connect audio and visual input (broadly),associate word and image,in_english,yes,I find it easier to remember the word and place it with the object in my memory,(about the experiment),,English,Yes,0,headphones,28,f,doctorate,British,UK,English,0,none,NA,1,computer,2006.714894,2.450335953,47
5649032,no_see,no_diff,easier,no_diff,It helped to see the English versions written out to match sounds of pronunciation with what I was hearing. But without words I focused more on the sounds and being able to differentiate eg similar prefixes.,English,helps,connect audio and visual input (broadly),map sounds and letters,in_english,yes,"Seeing and hearing a word at the same time offers more than one way in to learn the word: to associate the sound of the word with how you conceptualise pronouncing the letters, and/or to associate the sound with the image of the letters (if they can't yet be read and pronounced).",visual association,,English,Yes,0.15,earphones,32,m,doctorate,British,UK,English,0,none,NA,1,computer,1308.995122,1.83433629,41
5655323,middle,no_diff,no_diff,no_diff,no,English,doesn't help,,,no_OI,no,spelling in English can be confusing,spelling doesn't reflect pronunciation,,English,Yes,0.09,no_headphones,40,f,masters,British,Spain,English,0,none,NA,1,mobile,1272.4375,1.948547374,40
5659195,middle,no_diff,easier,no_diff,"yes when work were in English, seeing the spelling made it easier to remember e.g what letter it started with",English,helps,remembering (broadly),focus on first letter,in_english,no,"Because when you first learn a language, as a young child, its mostly done through listening ",previous (language) learning,,English,Yes,0,no_headphones,31,f,bachelors,British,UK,English,0,none,NA,1,mobile,1869.833333,1.381961325,36
5659326,middle,difficult,easier,difficult,"yes, it was easier to learn the similar sounding words when I was able to see the starting letter.",English,helps,clarify what I heard,differentiate similar sounds/ words,in_english,no,In english the spelling doesn't always match up with pronunciation so it could make it difficult.,spelling doesn't reflect pronunciation,,English,Yes,0,no_headphones,36,f,masters,British,Spain,English,0,none,NA,1,computer,2246.128205,1.856643258,39
5663887,start,no_diff,easier,easier,In English it helped because it gave me something else to remember and map the sound onto.,English,helps,connect audio and visual input (broadly),,in_english,yes,"It makes it easier for me to learn, I am a pretty visual learner",learning style,,English,Yes,0.1,no_headphones,44,m,doctorate,American,Australia,English,0,none,NA,1,computer,1442.811628,2.079530391,43
5663887,start,no_diff,easier,easier,"In Arabic, I just ignored it so it made no difference.",English,doesn't help,better to ignore/ focus on sounds,,in_english,yes,,,,,Yes,0.1,no_headphones,44,m,doctorate,American,Australia,English,0,none,NA,1,computer,1442.811628,2.079530391,43
5664502,start,no_notice,easier,no_diff,"For English, being able to distinguish minimal pairs, e.g., m/n and f/v",English,helps,clarify what I heard,differentiate similar sounds/ words,in_english,yes,I prefer to be able to see the spelling - or IPA if the sound-spelling correspondence is not 100% - in order to create a clearer mental representation in my mind,clarifying and consolidating new language,,English,Yes,0.27,earphones,39,f,doctorate,American,USA,English,0,none,NA,1,computer,2282.702564,1.602822336,39
5664502,start,no_notice,easier,no_diff,,,,,,in_english,yes,"and to better distinguish certain sounds from other sounds if there are similar sounds, or words with minimal pairs",clarifying and consolidating new language,correct comprehension,English,Yes,0.27,earphones,39,f,doctorate,American,USA,English,0,none,NA,1,computer,2282.702564,1.602822336,39
5666899,middle,no_notice,no_diff,difficult,Seeing written English helped differentiate the first letter on words that sounded similar ,English,helps,clarify what I heard,differentiate similar sounds/ words,in_english,no,Words can be pronounced differently to how they look,spelling doesn't reflect pronunciation,,English,Yes,0.05,headphones,29,f,masters,British,UK,English,0,none,NA,1,computer,1298.781579,1.787427184,38
5667662,start,no_diff,no_diff,no_diff,No,English,doesn't help,,,in_english,yes,So that you can begin learning how to recognise how certain letters are pronounced,clarifying and consolidating new language,decoding sounds and letters,English,Yes,0.08,no_headphones,30,m,masters,British,UK,English,0,none,NA,1,computer,1656.113953,2.082203686,43
5670727,start,no_diff,no_diff,no_diff,"no, i found myself listening to the pronunciation and relating the sounds to the pictures rather than looking at the spellings",English,doesn't help,better to ignore/ focus on sounds,,no_OI,yes,it helps to register how i should pronounce the word correctly. If i always only listened to a person pronouncing it i may not say it right because the person speaking could have an accent and not clearly pronounce each sound that should be made when speaking clearly. Therefore without any spelling it would make me feel insecure about my speaking abilities and be worried my fluency would be affected by anothers mispronuncuation or natural talking habits.,clarifying and consolidating new language,correct production,English,Yes,0.07,no_headphones,19,f,professional qualification,British,UK,English,0,none,NA,1,computer,1456.485714,1.499563279,35
5671003,start,no_diff,no_diff,difficult,I wasn't really paying attention to the written words at first so I thought it made no difference,English,doesn't help,better to ignore/ focus on sounds,,in_english,yes,I am more of a visual learned than an aural learner,learning style,,English,Yes,0.6,no_headphones,27,f,masters,American,USA,English,0,none,NA,1,computer,1375.092105,1.720052027,38
5671003,start,no_diff,no_diff,difficult,"but on some level I must have been paying attention because when they were no longer included, it became a little more difficult to hear what letters were being said.",English,helps,clarify what I heard,,in_english,yes,and it is helpful to see the sound matched up with letters,clarifying and consolidating new language,decoding sounds and letters,English,Yes,0.6,no_headphones,27,f,masters,American,USA,English,0,none,NA,1,computer,1375.092105,1.720052027,38
5672324,start,difficult,easier,difficult,Yes - it helped me get a picture of the word in my head to remember,English,helps,connect audio and visual input (broadly),visualise words,in_english,yes,Helps me to see the word and visualise it ,visualisation,,English,Yes,0,earphones,26,m,masters,British,UK,English,0,none,NA,1,computer,1821.868085,2.450335953,47
5674519,no_see,no_notice,easier,difficult,yes,English,,,,in_english,yes,"helps visualise the word
",visualisation,,English,Yes,0,no_headphones,33,f,professional qualification,British,UK,English,0,none,NA,1,computer,1966.714286,1.642741981,35
5676564,start,difficult,easier,difficult,Yes I was able to see be sure of whether the speaker said m/n or v/f as they can sound quite similar.,English,helps,clarify what I heard,differentiate similar sounds/ words,in_english,yes,to match the letters to the sounds ,clarifying and consolidating new language,decoding sounds and letters,English,Yes,0.1,no_headphones,26,f,masters,British,UK,English,0,none,NA,1,mobile,1432.513514,1.591765399,37
5676564,start,difficult,easier,difficult,i was also able to remember the spelling and repeat. hearing the word aloud from myself helped me,English,helps,rehearse words,,in_english,yes,,,,,Yes,0.1,no_headphones,26,f,masters,British,UK,English,0,none,NA,1,mobile,1432.513514,1.591765399,37
5690497,middle,no_diff,easier,difficult,Yes it is easier for me to remember words if I see them written.,English,helps,remembering (broadly),,in_english,yes,I guess maybe I learn visually better than hearing the words. ,learning style,,English,Yes,0,headphones,38,f,doctorate,Australian,France,English,0,none,NA,1,computer,1964.697727,2.147434401,44
5690497,middle,no_diff,easier,difficult,,,,,,in_english,yes,I find it difficult to distinguish between sounds. Pronunciation is always the most difficult part of learning a language for me,clarifying and consolidating new language,correct production,English,Yes,0,headphones,38,f,doctorate,Australian,France,English,0,none,NA,1,computer,1964.697727,2.147434401,44
5690497,middle,no_diff,easier,difficult,,,,,,in_english,yes,and similarly hearing the difference between sounds that perhaps there is no difference in english is very difficult for me.,clarifying and consolidating new language,correct comprehension,English,Yes,0,headphones,38,f,doctorate,Australian,France,English,0,none,NA,1,computer,1964.697727,2.147434401,44
5691858,start,difficult,easier,easier,Yes. It was easier to remember the object described.,English,helps,remembering (broadly),,in_english,yes,To be able to say the words correctly ,clarifying and consolidating new language,correct production,English,Yes,0.49,no_headphones,31,m,professional qualification,British,UK,English,0,none,NA,1,computer,1773.733333,0.901107631,30
5691858,start,difficult,easier,easier,,,,,,in_english,yes,and visualise the word,visualisation,,English,Yes,0.49,no_headphones,31,m,professional qualification,British,UK,English,0,none,NA,1,computer,1773.733333,0.901107631,30
5692078,middle,difficult,easier,no_diff,Helpful when in English,English,helps,,,in_english,yes,Visual reminder,visual association,,English,Yes,0.11,no_headphones,59,m,bachelors,British,UK,English,0,none,NA,1,computer,1648.47619,2.066614387,42
5692100,start,no_diff,easier,difficult,Yes. I had more to associate the sound with the picture,English,helps,connect audio and visual input (broadly),associate word and image,in_english,yes,It helps my memory,remembering (broadly),,English,Yes,0.26,no_headphones,57,f,masters,British,UK,English,0,none,NA,1,computer,1903.7,0.78061592,30
5696781,start,no_diff,easier,no_diff,I don't think so,English,doesn't help,,,in_english,yes,I think I sometimes linked the shape of a prominent letter with the object. For example the 'vadit' was like an upside down V.,(about the experiment),,English,Yes,0.4,earphones,46,m,bachelors,British,UK,English,0,none,NA,1,computer,1277.295455,2.115695691,44
5704997,start,difficult,easier,difficult,"Yes, i feel it triggered my memory ",English,helps,remembering (broadly),,in_english,yes,It helps me to remember the word,remembering (broadly),,English,Yes,0.07,earphones,18,f,secondary,British,UK,English,0,none,NA,1,computer,2021.558537,1.83713999,41
5706490,middle,no_diff,easier,easier,"yes. accentuates the difference between f / v sounds, m / n sounds",English,helps,clarify what I heard,differentiate similar sounds/ words,in_english,no,i feel the structure of the word is more important. number of syllables and the vowels that were used.,sound is more important/ beneficial,,English,Yes,0,earphones,30,m,masters,British,UK,English,0,none,NA,1,mobile,1676.375556,2.209765973,45
5706491,middle,no_diff,easier,easier,In English it helped because I could begin to match them together when I saw them repeatedly over time. ,English,helps,connect audio and visual input (broadly),,no_OI,no,"When learning a new word, just hearing it rather than hearing it and seeing it requires more effort to retain therefore I think you'd be able to remember it more easily as more effort has gone into remembering it. ",sound is more important/ beneficial,,English,Yes,0,no_headphones,19,m,secondary,British,UK,English,0,none,NA,1,computer,1531.517778,2.243417131,45
5719579,middle,no_diff,easier,difficult,It confirmed what I thought I was hearing,English,helps,clarify what I heard,,in_english,yes,"That way you know for sure what the sounds are that make up the word, and that there isn't any pronunciation variation",clarifying and consolidating new language,correct comprehension,English,Yes,0,no_headphones,20,f,bachelors,American,UK,English,0,none,NA,1,computer,1279.1475,1.922327348,40
5730442,start,no_diff,easier,no_diff,لا يوجد فرق كبير,Arabic,doesn't help,,,in_english,yes,لأستطيع تمييزها عن الكلمات المتشابهة لأن الاستماع للغة الانكليزية غير واضح,clarifying and consolidating new language,correct comprehension,Arabic,Yes,0,earphones,22,f,bachelors,Kuwaiti,Kuwait,Arabic,3,intermediate,11,1,mobile,1364.697727,2.081279734,44
5732647,middle,no_diff,easier,difficult,Helped visual memory linked to the image,English,helps,connect audio and visual input (broadly),associate word and image,in_english,yes,"This clarifies any misconception with sounds, especially when the words are similar",clarifying and consolidating new language,correct comprehension,English,Yes,0,earphones,65,f,professional qualification,British,UK,English,0,none,NA,1,computer,1451.621622,1.654670951,37
5750023,end,no_diff,no_diff,no_diff,I'm not 100% sure. I don't think it made much of a difference though,English,doesn't help,,,in_arabic,no,"Spelling doesn't always help with pronunciation, sometimes it's easier to listen and repeat without thinking about how to spell it",spelling doesn't reflect pronunciation,,English,Yes,0,earphones,33,m,doctorate,British,Austria,English,0,none,NA,1,computer,1469.471053,1.68625206,38
5750994,start,no_diff,easier,difficult,Provided context to the pronunciation and provided more objective concepts in my head of what the thing was than audio alone,English,helps,clarify what I heard,,in_english,yes,To build the concept of things in my brain,clarifying and consolidating new language,,English,Yes,0.04,no_headphones,29,n,masters,Canadian,Canada,English,0,none,NA,1,computer,1348.875,1.756385819,40
5751031,start,no_diff,no_diff,easier,"Because there weren't consistently written words in a language I read, I decided early on not to focus on spelling/written language, only on the auditory.",English,doesn't help,better to ignore/ focus on sounds,,no_OI,no,"For me, I find oral fluency much easier to reach than written.  I prefer to learn languages by speaking and hearing them, not writing (which I have done as well, with dead languages).",previous (language) learning,,English,Yes,0.41,no_headphones,36,f,bachelors,American,USA,English,0,none,NA,1,computer,1626.955556,2.274450536,45
5755297,start,difficult,easier,difficult,"Yes, I am a visual learner, so being able to connect the English spelling of the words with the images helped me differentiate the images with similar sounds",English,helps,clarify what I heard,differentiate similar sounds/ words,in_english,yes,"As mentioned, I am a more visual learner than auditory learner. ",learning style,,English,Yes,0.2,earphones,19,f,professional qualification,Malaysian,UK,English,0,none,NA,1,computer,1952.676667,0.679662446,30
5755297,start,difficult,easier,difficult,,,,,,in_english,yes,Being able to associate the words with the images helped a lot more,(about the experiment),,English,Yes,0.2,earphones,19,f,professional qualification,Malaysian,UK,English,0,none,NA,1,computer,1952.676667,0.679662446,30
5755298,middle,no_diff,easier,no_diff,"It didn't make too much of a difference since I could typically hear the difference between similar sounds (f/v), although seeing the English written did clarify the endings of the word for me.",English,helps,clarify what I heard,,no_OI,no,"I don't think it's important that it's shown the *first* time, but it should be shown eventually and the different sounds should be broken down step-by-step (at least for beginners of the language)",sound is more important/ beneficial,,English,Yes,0.05,headphones,21,n,secondary,American,USA,English,0,none,NA,1,computer,1538.678947,1.585151862,38
5755298,middle,no_diff,easier,no_diff,I didn't pay much attention to the Arabic written words and seeing no words was fine.,English,doesn't help,better to ignore/ focus on sounds,,no_OI,no,,,,,Yes,0.05,headphones,21,n,secondary,American,USA,English,0,none,NA,1,computer,1538.678947,1.585151862,38
5755299,start,no_diff,no_diff,no_diff,not particularly. i memorized thd phonetic content eithout paying too much attention to orthography,English,doesn't help,better to ignore/ focus on sounds,,in_english,yes,"hints about etymology, pluralization/declendion and pronunciation",visual association,,English,Yes,0,earphones,22,m,bachelors,American,USA,English,0,none,NA,1,mobile,2670.311111,2.209765973,45
5755300,start,no_diff,no_notice,no_diff,"When I noticed the words written in English, it didn't help as much as I expected; I mainly went through associating the sounds with the image",English,doesn't help,better to ignore/ focus on sounds,,in_english,yes,Because it helps for a learner to recognise patterns within the spelling system and how they interact with the sounds,clarifying and consolidating new language,decoding sounds and letters,English,Yes,0.04,headphones,19,m,professional qualification,British,UK,English,0,none,NA,1,computer,1445.145833,2.563103131,48
5755301,start,no_diff,easier,no_diff,"the writing helped to clarify which initial sound the word had (v or f, m or n, etc)",English,helps,clarify what I heard,differentiate similar sounds/ words,in_english,yes,"in a natural learning environment, there could be sound distractions which make it harder to hear the correcr pronunciation of the word. Seeing the spelling would help the listener clearly hear the pronunciation ",clarifying and consolidating new language,correct comprehension,English,Yes,0.18,earphones,18,n,secondary,American,UK,English,0,none,NA,1,mobile,1375.312766,2.450335953,47
5756084,start,easier,easier,no_diff,It was easier to identify the sound I heard was correct,English,helps,clarify what I heard,,in_arabic,yes,Spelling gives an anchor to schematize the sounds you hear,clarifying and consolidating new language,correct comprehension,English,Yes,0,earphones,50,m,masters,American,USA,English,0,none,NA,1,computer,2168.589744,1.629641665,39
5756085,middle,no_diff,easier,no_diff,English transliterations helped bond sound and sense,English,helps,connect audio and visual input (broadly),associate word and image,in_english,yes,"I am a text-based learner, I believe",learning style,,English,Yes,0.07,headphones,56,m,masters,American,USA,English,0,none,NA,1,computer,1666.845714,1.466313202,35
5758767,start,difficult,easier,no_diff,easier when they were written in English - I think it was easier to remember the first letter,English,helps,remembering (broadly),focus on first letter,in_english,no,"I'm not sure it makes a difference the first time because the matching exercise is quite easy, but it's helpful if you're trying to cement it to learn it for the future",(about the experiment),,English,Yes,0.2,no_headphones,29,f,masters,British,UK,English,0,none,NA,1,computer,1637.852174,2.395944231,46
5759398,start,no_diff,easier,difficult,easier to distinguish start letter,English,helps,remembering (broadly),focus on first letter,in_english,yes,to correct hearing errors,clarifying and consolidating new language,correct comprehension,English,Yes,0.02,no_headphones,34,f,bachelors,British,UK,English,0,none,NA,1,computer,1664.555319,2.450335953,47
5759735,start,no_diff,easier,difficult,"yes, it helped with pronouncing
",English,helps,,,in_english,no,hearing is most helpful first.,sound is more important/ beneficial,,English,Yes,0,no_headphones,52,f,bachelors,British,UK,English,0,none,NA,1,mobile,1471.911765,1.12401893,34
5759735,start,no_diff,easier,difficult,,,,,,in_english,no,"written and hering the word is more to process
",it's too much to process,,English,Yes,0,no_headphones,52,f,bachelors,British,UK,English,0,none,NA,1,mobile,1471.911765,1.12401893,34
5762777,start,no_diff,easier,difficult,it was easier to differentiate the consonant sounds after seeing the spelling in english,English,helps,clarify what I heard,differentiate similar sounds/ words,in_english,yes,better to know which consonant is being spoken right away to remember it correctly ,clarifying and consolidating new language,correct comprehension,English,Yes,0.16,no_headphones,38,n,bachelors,American,USA,English,0,none,NA,1,mobile,1331.534884,2.014510538,43
