"ID","see_OI","see_arabic","see_english","no_spell","OI.influence.open","spelling.preference","OI.importance","OI.open","vision.hearing","prop_distraction","headphones","age","gender","education","nationality","location","L1","readingprofscore","level","prof_test_score","same_day","Participant.Device.Type","meanRT","meanD.prime","correct"
"5354235","middle","no_diff","no_notice","no_notice","no as i didnt understand tge arabic writing ","in_english","green_tick","it hekps clarify the letters eg f or. v ","Yes",0.69,"no_headphones",53,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile",1552.11538461538,0.336081170076923,26
"5356536","start","no_diff","no_diff","no_diff","no difference","in_arabic","red_cross","speaking and listening is the first skills in a new language","Yes",0.68,"no_headphones",29,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile",1383.84210526316,1.60655194910526,38
"5356537","start","difficult","easier","difficult","much easier in english, and seeing the spelling helped in remembering ","in_english","green_tick","to ensure dont mishear, esoecially with similar letters, like v and f or m and n ","Yes",0.17,"no_headphones",25,"f","masters","British","UK","English",0,"none",NA,1,"mobile",1195.38888888889,1.73467568027778,36
"5357670","middle","no_diff","easier","easier","It was visually associative, whether in Arabic or English. However, sometimes with the English words, I concentrated more on the visual aspect of the word  rather than the sound","no_OI","red_cross","I think it interferes with my listening to see the word, whether in Arabic or English.","Yes",0.06,"headphones",64,"f","bachelors","American","Portugal","English",0,"none",NA,1,"computer",2231.83783783784,1.76487109213514,37
"5357676","no_see","easier","easier","difficult","<U+0646><U+0639><U+0645> <U+0641><U+0642><U+062F> <U+0633><U+0627><U+0639><U+062F><U+0646><U+064A> <U+0641><U+064A> <U+062A><U+0630><U+0643><U+0631> <U+0634><U+0643><U+0644> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0629> <U+0643><U+062B><U+064A><U+0631><U+0627> <U+0633><U+0648><U+0627><U+0621> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0629> <U+0628><U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627><U+0648> <U+0627><U+0644><U+0627><U+0646><U+062C><U+0644><U+064A><U+0632><U+064A><U+0629> <U+0641><U+0623><U+0646><U+0627> <U+0623><U+062A><U+062E><U+064A><U+0644><U+0647><U+0627> <U+0648><U+0627><U+062A><U+0630><U+0643><U+0631> <U+0644><U+0648> <U+062D><U+062A><U+0649> <U+062D><U+0631><U+0641><U+0627> <U+0648><U+0627><U+062D><U+062F><U+0627> ","in_arabic","yes","<U+064A><U+0633><U+0627><U+0639><U+062F><U+0646><U+064A> <U+062C><U+062F><U+0627> <U+0641><U+064A> <U+062A><U+0630><U+0643><U+0631><U+0647><U+0627> <U+0648><U+0631><U+0628><U+0637><U+0647><U+0627> <U+0628><U+0643><U+0644><U+0645><U+0629> <U+0641><U+064A> <U+0644><U+063A><U+062A><U+064A> <U+0627><U+0644><U+0627><U+0645> <U+0648><U+0644><U+0648> <U+0628><U+0631><U+0627><U+0628><U+0637> <U+0645><U+0636><U+062D><U+0643> <U+062E><U+0627><U+0635> <U+0628><U+064A> <U+0627><U+0646><U+0627> .. <U+0644><U+0627> <U+0627><U+062E><U+0628><U+0631><U+0647> <U+0644><U+0623><U+062D><U+062F> ","Yes",0,"no_headphones",42,"f","masters","Saudi","Saudi Arabia","Arabic",2,"intermediate",10,1,"computer",1999.16551724138,0.817590605275862,29
"5359087","no_see","no_notice","easier","no_diff","<U+0644><U+0627>","in_english","yes","<U+0623><U+062D><U+064A><U+0627><U+0646><U+064B><U+0627> <U+0623><U+0631><U+0628><U+0637> <U+0628><U+064A><U+0646> <U+0627><U+0644><U+0634><U+0643><U+0644> <U+0648><U+0627><U+0644><U+0635><U+0648><U+062A> <U+0623><U+0648> <U+0627><U+0644><U+0645><U+0639><U+0646><U+0649>","Yes",0.2,"no_headphones",26,"f","masters","Saudi","Saudi Arabia","Arabic",2,"intermediate",10,1,"computer",2258.80208333333,2.563103131,48
"5359091","no_see","no_notice","easier","difficult","<U+0627><U+0630><U+0627> <U+0643><U+0627><U+0646><U+062A> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0629> <U+0645><U+0643><U+062A><U+0648><U+0628><U+0629> <U+0628><U+0627><U+0644><U+0627><U+0646><U+062C><U+0644><U+064A><U+0632><U+064A><U+0629> <U+0627><U+0633><U+0647><U+0644>","in_english","yes","<U+062A><U+0631><U+062A><U+0628><U+0637> <U+0627><U+0644><U+0635><U+0648><U+0631><U+0629> <U+0628><U+0634><U+0643><U+0644> <U+0627><U+0645><U+0644><U+0627><U+0621> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0629>","Yes",0.29,"no_headphones",43,"f","bachelors","Saudi","Saudi Arabia","Arabic",3,"intermediate",10,1,"mobile",1383.38235294118,1.23016766444118,34
"5359092","start","easier","easier","difficult","<U+0641><U+0631><U+0642> <U+0643><U+0628><U+064A><U+0631> <U+062C><U+062F><U+0627>","in_english","yes","<U+0627><U+0641><U+0647><U+0645> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0629> <U+0627><U+0643><U+062B><U+0631>
","Yes",0.07,"earphones",40,"f","masters","Saudi","Saudi Arabia","Arabic",1,"beginner",9,1,"computer",1492.88,0.30521639852,25
"5359677","start","no_diff","no_diff","no_diff","No","in_english","red_cross","I focused more on sounds than spelling","Yes",0,"no_headphones",34,"m","doctorate","British","UK","English",0,"none",NA,1,"computer",1896.85945945946,1.51620178651351,37
"5359752","no_see","no_diff","easier","difficult","<U+0646><U+0639><U+0645><U+060C><U+0643><U+062A><U+0627><U+0628><U+0629> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0629> <U+0628><U+0627><U+0644><U+0644><U+063A><U+0629> <U+0627><U+0644><U+0627><U+0646><U+062C><U+0644><U+064A><U+0632><U+064A><U+0629> <U+062A><U+062C><U+0639><U+0644> <U+062A><U+0639><U+0644><U+0645><U+0647><U+0627> <U+0627><U+0633><U+0647><U+0644>","in_english","yes","<U+062D><U+062A><U+0649> <U+0627><U+0631><U+0628><U+0637> <U+0628><U+064A><U+0646> <U+0627><U+0645><U+0644><U+0627><U+0621> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0629> <U+0648><U+0635><U+0648><U+062A><U+0647><U+0627> ","Yes",0.06,"earphones",36,"f","doctorate","Saudi","Saudi Arabia","Arabic",2,"beginner",6,1,"mobile",1820.14814814815,0.425002394851852,27
"5365353","no_see","no_notice","easier","easier","no","in_english","no","sound moreimportant","Yes",0,"no_headphones",36,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",10,1,"mobile",1376.28125,1.4016970248125,32
"5366758","start","no_diff","easier","difficult","It made it easier to comprehend the sound, and recall it","in_english","green_tick","I find it difficult to recall the word, or understand it fully without seeing it spelt. It provides a visual cue.","Yes",0.01,"headphones",31,"f","masters","British","Pakistan","English",0,"none",NA,1,"computer",2050.58571428571,1.41639741157143,35
"5366866","end","no_notice","no_notice","no_notice","yes","in_english","green_tick","no","Yes",0.69,"no_headphones",63,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile",1481.04545454545,-0.105925117818182,22
"5369858","no_see","easier","easier","difficult","<U+0625><U+0644><U+0649> <U+0646><U+0633><U+0628><U+0629> 50%","in_english","yes","<U+0644><U+062A><U+0645><U+064A><U+064A><U+0632><U+0647><U+0627> <U+0639><U+0646><U+062F>  <U+0642><U+0631><U+0627><U+0626><U+062A><U+0647><U+0627>","Yes",0.02,"earphones",43,"m","bachelors","Saudi","Saudi Arabia","Arabic",3,"advanced",10,1,"computer",2764.10243902439,1.90533154280488,41
"5370466","no_see","no_notice","easier","easier","<U+0644><U+0627><U+060C> <U+0623><U+0631><U+0643><U+0632> <U+0641><U+0642><U+0637> <U+0639><U+0644><U+0649> <U+0627><U+0644><U+0635><U+0648><U+062A>","in_english","yes","<U+0644><U+0623><U+0639><U+0631><U+0641> <U+0646><U+0637><U+0642> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0629>  ","Yes",0.68,"no_headphones",30,"f","masters","Saudi","Saudi Arabia","Arabic",2,"beginner",7,1,"mobile",1692.88,0.60819070712,25
"5370467","no_see","difficult","easier","difficult","<U+0643><U+0627><U+0646><U+062A> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+0627><U+0644><U+0645><U+0643><U+062A><U+0648><U+0628><U+0629> <U+0628><U+0627><U+0644><U+0644><U+063A><U+0629> <U+0627><U+0644><U+0625><U+0646><U+062C><U+0644><U+064A><U+0632><U+064A><U+0629> <U+0623><U+062F><U+0639><U+0649> <U+0644><U+062A><U+0630><U+0643><U+0631><U+0647><U+0627> <U+0648><U+0627><U+0644><U+0631><U+0628><U+0637> <U+0628><U+064A><U+0646><U+0647><U+0627> <U+0648><U+0628><U+064A><U+0646> <U+0627><U+0644><U+0635><U+0648><U+0631><U+0629> ","in_english","yes","<U+0644><U+0623><U+0646><U+0647> <U+0623><U+062F><U+0639><U+0649> <U+0644><U+062A><U+0630><U+0643><U+0631><U+0647><U+0627> ","Yes",0.17,"no_headphones",34,"f","masters","Saudi","Saudi Arabia","Arabic",3,"beginner",4,1,"computer",1506.09,-0.1048801026,20
"5370516","start","no_diff","easier","easier","<U+0631><U+0624><U+064A><U+0629> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0629> <U+0627><U+0644><U+0625><U+0646><U+062C><U+0644><U+064A><U+0632><U+064A><U+0629> <U+064A><U+0633><U+0627><U+0639><U+062F><U+0646><U+064A> <U+0623><U+062D><U+064A><U+0627><U+0646><U+0627> <U+0641><U+064A> <U+0627><U+0633><U+062A><U+064A><U+0639><U+0627><U+0628> <U+0627><U+0644><U+0645><U+0633><U+0645><U+0648><U+0639> <U+0648><U+062E><U+0627><U+0635><U+0629> <U+0623><U+0646> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+0627><U+0644><U+0625><U+0646><U+062C><U+0644><U+064A><U+0632><U+064A><U+0629> <U+062A><U+0637><U+0627><U+0628><U+0642> <U+062D><U+0631><U+0648><U+0641><U+0647><U+0627> <U+0627><U+0644><U+0635><U+0648><U+062A> <U+0627><U+0644><U+0645><U+0633><U+0645><U+0648><U+0639>. <U+0642><U+062F> <U+062A><U+0624><U+062F><U+064A> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627><U+0644><U+062F><U+0648><U+0631> <U+0646><U+0641><U+0633><U+0647> <U+0644><U+0648> <U+0643><U+0627><U+0646><U+062A> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0645><U+0634><U+0643><U+0644><U+0629> <U+0628><U+0627><U+0644><U+062D><U+0631><U+0643><U+0627><U+062A>","in_english","yes","<U+0643><U+0645><U+0627> <U+0623><U+0634><U+0631><U+062A> <U+0641><U+064A> <U+0627><U+0644><U+0625><U+062C><U+0627><U+0628><U+0629> <U+0639><U+0644><U+0649> <U+0633><U+0624><U+0627><U+0644> <U+0633><U+0627><U+0628><U+0642><U+060C><U+060C> <U+0623><U+0648><U+0644><U+0627>: <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+062A><U+062D><U+062A><U+0627><U+062C> <U+0625><U+0644><U+0649> <U+062D><U+0631><U+0643><U+0627><U+062A> <U+0627><U+0644><U+062A><U+0634><U+0643><U+064A><U+0644> <U+0644><U+062A><U+0624><U+062F><U+064A> <U+0646><U+0641><U+0633> <U+0627><U+0644><U+063A><U+0631><U+0636> <U+0627><U+0644><U+0630><U+064A> <U+062A><U+0624><U+062F><U+064A><U+0647> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+0627><U+0644><U+0625><U+0646><U+062C><U+0644><U+064A><U+0632><U+064A><U+0629> <U+0644><U+0644><U+0635><U+0648><U+062A> <U+0646><U+0641><U+0633><U+0647><U+060C> <U+0648><U+062B><U+0627><U+0646><U+064A><U+0629> <U+0641><U+064A> 
 (f and v) <U+0627><U+0644><U+0644><U+063A><U+0629> <U+0627><U+0644><U+0625><U+0646><U+062C><U+0644><U+064A><U+0632><U+064A><U+0629> <U+0623><U+0635><U+0648><U+0627><U+062A> <U+063A><U+064A><U+0631> <U+0645><U+062A><U+0648><U+0641><U+0631><U+0629> <U+0641><U+064A> <U+062D><U+0631><U+0648><U+0641> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629><U+060C> <U+0641><U+0645><U+062B><U+0644><U+0627> <U+0627><U+0644><U+0623><U+062D><U+0631><U+0641> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0644><U+0627> <U+062A><U+0641><U+0631><U+0642> <U+0628><U+064A><U+0646> <U+0635><U+0648><U+062A><U+064A> ","Yes",0,"headphones",32,"m","doctorate","Saudi","USA","Arabic",5,"advanced",12,1,"computer",1992.06111111111,1.26870006855556,36
"5374409","middle","no_diff","easier","difficult","I could visualise what I was hearing later","in_english","green_tick","I personally visualise what I hear","Yes",0,"earphones",60,"f","bachelors","British","Germany","English",0,"none",NA,1,"mobile",2535.34375,0.94661676534375,32
"5374964","start","difficult","easier","no_diff","yes, i think it helped me to remember","in_english","green_tick","if they sound similar to another word it's easier to distinguish","Yes",0,"no_headphones",32,"f","bachelors","British","UK","English",0,"none",NA,1,"computer",2849.12,0.8970860962,30
"5378097","no_see","easier","easier","difficult","<U+062A><U+0642><U+0631><U+064A><U+0628><U+0627>","in_english","yes","<U+0644><U+0643><U+064A> <U+064A><U+0633><U+0647><U+0645> <U+0627><U+0644><U+0628><U+0635><U+0631> <U+0641><U+064A> <U+062D><U+0641><U+0638> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0629> ","Yes",0,"no_headphones",40,"m","doctorate","Syrian","Saudi Arabia","Arabic",1,"none",7,1,"computer",3552.69696969697,1.19861355830303,33
"5380819","start","difficult","no_diff","no_diff","no","no_OI","red_cross","no","Yes",0.71,"no_headphones",58,"f","professional qualification","British","UK","English",0,"none",NA,1,"mobile",1922.2,2.01725004627907,43
"5384016","start","easier","easier","easier","<U+0645><U+062A><U+0648><U+0633><U+0637>","in_english","yes","<U+0644><U+062A><U+062B><U+0628><U+062A> <U+0641><U+064A> <U+0645><U+062E><U+064A><U+0644><U+062A><U+064A>","Yes",0,"no_headphones",21,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"intermediate",7,1,"mobile",1817.34482758621,1.18717383310345,29
"5384030","start","no_diff","easier","no_diff","the English words helped my brain link the images to the sound better","in_english","green_tick","it links the image and sound to the picture","Yes",0,"no_headphones",37,"m","bachelors","British","UK","English",0,"none",NA,1,"mobile",1445.65625,0.9066572536875,32
"5384032","start","difficult","easier","easier","some words were very similar so it made it easier to see the spelling ","in_english","green_tick","i find it easier to read the word first before looking at the picture ","Yes",0,"no_headphones",55,"f","secondary","British","UK","English",0,"none",NA,1,"mobile",1593.69047619048,2.01112980121429,42
"5384657","no_see","no_notice","no_notice","no_diff","none","no_OI","red_cross","learn by sound","Yes",0.12,"no_headphones",53,"f","professional qualification","British","UK","English",0,"none",NA,1,"mobile",1470.04,0.19338225164,25
"5409941","start","no_notice","no_notice","no_diff","I didn't notice the written words as much as hearing them. The written words were most a distraction, and as this test appeared to be timed, it seemed ineffecient to add trying to learn the written version of the word in addition to its sound, so I mostly ignored the written words.","in_english","red_cross","It depends on how the word the is learnt. If it is a speed learning when I'm trying to remember the sound of words, a picture associated with their meaning, and their spelling at once, it seems to overtask me. Word and picture, or sound and picture work, but all three together in a timed test is a bit much.","Yes",0.01,"headphones",44,"m","doctorate","Canadian","Canada","English",0,NA,NA,1,"computer",1780.25806451613,0.915188153,31
"5417849","start","no_notice","easier","difficult","Yes, helped to know which letter each word started with.","in_english","green_tick","Helps understand how a word is pronounced ","Yes",0.03,"earphones",29,"f","bachelors","British","UK","English",0,"none",NA,1,"computer",2381.1875,0.99034646653125,32
"5418540","middle","no_diff","easier","difficult","Seeing the word made it easier to understand what the word was, because even if you misheard the word, the spelling was there so reinforce what the word was. It also meant you heard the word and saw the word so you had two chances to learn the word. ","in_english","green_tick","Seeing the word means you take the word in visually as well as through hearing it, making it easier to learn. ","Yes",0,"headphones",29,"m","bachelors","British","UK","English",0,"none",NA,1,"computer",1159.04482758621,0.568493767068965,29
"5434242","middle","difficult","no_diff","no_notice","The change in language distracted from the image and sound of the word","no_OI","red_cross","If the focus is purely on sound, hearing and then repeating orally is more beneficial in consistently replicating and identifying the sound/word","Yes",0,"headphones",24,"m","professional qualification","British","UK","English",0,"none",NA,1,"computer",1684.73333333333,1.33984704851515,33
"5439128","start","easier","easier","no_notice","<U+0625><U+0644><U+0649> <U+062D><U+062F> <U+0645><U+0627>","in_english","yes","<U+062D><U+062A><U+0649> <U+064A><U+0643><U+0648><U+0646> <U+0647><U+0646><U+0627><U+0643> <U+0631><U+0628><U+0637> <U+0628><U+064A><U+0646> <U+0627><U+0644><U+0635><U+0648><U+062A> <U+0648><U+0631><U+0633><U+0645> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0629>","Yes",0,"headphones",49,"m","doctorate","Saudi","Saudi Arabia","Arabic",3,"intermediate",8,1,"computer",2074.29615384615,0.242031006,26
"5440728","start","no_diff","no_diff","no_diff","No - I think I took in the information by hearing. Perhaps a bit distracting seeing the Arabic, as I can read Farsi alphabet, and they seemed the same,  so I was actively ignoring the Arabic so I wasn't distracted and not looking at the pictures properly.","no_OI","red_cross","Sometimes the spelling and the pronunciation differ and I'd rather hear the word first and then read it.","Yes",0.56,"headphones",32,"f","masters","British","UK","English",0,"none",NA,1,"computer",1642.97777777778,2.20976597293333,45
"5442543","no_see","no_diff","no_notice","difficult","<U+0628><U+0639><U+0636> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+0644><U+0645> <U+0623><U+0644><U+0627><U+062D><U+0638> <U+0623><U+0646><U+0647><U+0627> <U+062A><U+0628><U+062F><U+0623> <U+0628><U+0635><U+0648><U+062A><U+064A><U+0646> <U+0645><U+062A><U+0634><U+0627><U+0628><U+0647><U+064A><U+0646>
<U+0645><U+062B><U+0644><U+0627> v and f  <U+0648><U+0628><U+0645><U+0627> <U+0623><U+0646> <U+0647><U+0630><U+0647> <U+0627><U+0644><U+0623><U+0635><U+0648><U+0627><U+062A> <U+063A><U+0627><U+0626><U+0628><U+0629> <U+0641><U+064A> <U+0644><U+063A><U+062A><U+064A> <U+0641><U+064A> <U+0627><U+0644><U+063A><U+0627><U+0644><U+0628> <U+0644><U+0646> <U+0623><U+0646><U+062A><U+0628><U+0647> <U+0644><U+0647><U+0627> <U+0639><U+0646><U+062F> <U+0633><U+0645><U+0627><U+0639><U+0647><U+0627> <U+0641><U+0642><U+0637> <U+0641><U+0627><U+0644><U+0625><U+0645><U+0644><U+0627><U+0621> <U+064A><U+0633><U+0627><U+0639><U+062F> <U+0641><U+064A> <U+0647><U+0630><U+0647> <U+0627><U+0644><U+062D><U+0627><U+0644><U+0629>","in_english","yes","<U+0644><U+0635><U+0639><U+0648><U+0628><U+0629> <U+0627><U+0644><U+062A><U+0641><U+0631><U+064A><U+0642> <U+0623><U+062D><U+064A><U+0627><U+0646><U+0627> <U+0628><U+064A><U+0646> <U+0627><U+0644><U+0623><U+0635><U+0648><U+0627><U+062A>","Yes",0,"no_headphones",27,"f","masters","Saudi","Saudi Arabia","Arabic",5,"advanced",12,1,"mobile",1723.79487179487,1.56694155605128,39
"5450539","middle","no_diff","difficult","no_diff","<U+0641><U+064A> <U+0627><U+0644><U+063A><U+0627><U+0644><U+0628> <U+0644><U+0627> <U+064A><U+062D><U+062F><U+062B> <U+0641><U+0631><U+0642> <U+0628><U+0644> <U+0631><U+0628><U+0645><U+0627> <U+064A><U+0634><U+062A><U+062A> <U+0642><U+0644><U+064A><U+0644><U+0627> <U+0627><U+0644><U+0646><U+0638><U+0631> <U+0627><U+0644><U+0649> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0629> <U+0627><U+0644><U+0645><U+0643><U+062A><U+0648><U+0628><U+0629> <U+0648><U+0627><U+0644><U+0635><U+0648><U+0631><U+0629> <U+0648><U+0627><U+0644><U+0627><U+0633><U+062A><U+0645><U+0627><U+0639>","in_english","no","<U+0644><U+0627><U+0646><U+0647> <U+064A><U+0635><U+0639><U+0628> <U+0639><U+0644><U+064A> <U+0627><U+0644><U+0645><U+0647><U+0645><U+0629> <U+0641><U+064A> <U+062D><U+0641><U+0638> <U+0627><U+0644><U+0627><U+0645><U+0644><U+0627><U+0621> <U+0644><U+0644><U+0627><U+062D><U+0631><U+0641> <U+0648><U+062D><U+0641><U+0638> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0629> <U+0627><U+0644><U+0645><U+0633><U+062A><U+0645><U+0639><U+0629>","Yes",0,"no_headphones",22,"m","bachelors","Saudi","Saudi Arabia","Arabic",2,"beginner",5,1,"computer",2298.72413793103,0.616649051413793,29
"5452186","no_see","difficult","easier","difficult","helped me remember the words as I am a visual person","in_english","yes","I am a visual person. it helps me remember","Yes",0,"earphones",50,"m","doctorate","Saudi","UAE","Arabic",5,"nearnative",12,1,"computer",1970.15384615385,1.93127929223077,39
"5462535","middle","difficult","easier","no_notice","to the remember of the words 
","in_english","yes","To understand the word more and know how to properly use it ","Yes",0.77,"headphones",28,"m","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",11,1,"computer",1376.56666666667,0.223289866833333,24
"5476814","start","no_diff","easier","no_diff","Highlighted the v/f difference! N/M seemed more obvious out loud. ","in_english","red_cross","I experience language learning very differently if I do it visually or audially - I think the words glue in differently (maybe more strongly?) if I have a visual on them, but there's something maybe more authentic in learning via listening? Interesting question! ","Yes",0.01,"no_headphones",30,"f","bachelors","British","UK","English",1,"none",NA,1,"computer",1769.01914893617,2.45033595289362,47
"5499381","no_see","no_diff","no_notice","no_diff","no difference did not look at the words trying to remember what the image looks like","in_english","red_cross","not focused on written just the sound ","Yes",0.05,"no_headphones",58,"f","secondary","British","UK","English",0,"none",NA,1,"computer",2234.90689655172,0.733171589724138,29
"5499420","end","no_diff","easier","difficult","Yes, seeing them helped me rehearse the word in my head. It also confirmed the sounds that the speaker was making (e.g. v versus f)","in_english","green_tick","It helps you break down the different sounds/letters involved, especially if there are three or more syllables. It prevents you learning it incorrectly incase you have mishead the pronounciation.","Yes",0.16,"no_headphones",27,"f","doctorate","British","UK","English",0,"none",NA,1,"computer",2385.32820512821,1.63266214912821,39
"5499421","start","no_diff","no_diff","no_diff","I don't think so particularly. Arabic text was of no help and I don't think the English text made a noticable difference.","in_english","green_tick","I think I find it quite difficult to make the correct sounds when speaking, without first seeing the word written down (assuming it is written in characters I am familiar with)","Yes",0.08,"earphones",27,"m","masters","British","UK","English",0,"none",NA,1,"computer",3575.24102564103,1.55500563074359,39
"5499551","middle","easier","no_notice","difficult","<U+0627><U+0644><U+0649> <U+0645><U+062F><U+0649> <U+0628><U+0639><U+064A><U+062F>","in_english","yes","<U+0644><U+0627><U+0646> <U+0639><U+0646><U+062F><U+0645><U+0627> <U+0646><U+0631><U+0649> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0647> <U+0648><U+0646><U+0633><U+0645><U+0639> <U+0646><U+0637><U+0642><U+0647><U+0627> <U+064A><U+062C><U+0639><U+0644> <U+062A><U+0639><U+0644><U+0645><U+0646><U+0627> <U+0644><U+0647><U+0627> <U+0627><U+0641><U+0636><U+0644>","No",0.59,"earphones",25,"m","secondary","Iraqi","Iraq","Arabic",4,"beginner",5,1,"mobile",6241.78461538462,0.752839341923077,26
"5499553","start","difficult","easier","difficult","<U+0646><U+0639><U+0645> <U+0627><U+0644><U+0649> <U+062D><U+062F><U+0627> <U+0645><U+0627>","in_english","yes","<U+0644><U+0623><U+062A><U+0639><U+0644><U+0645> <U+0627><U+0644><U+0642><U+0631><U+0627><U+0621><U+0629> <U+0648><U+0627><U+0644><U+0643><U+062A><U+0627><U+0628><U+0629> <U+0641><U+064A> <U+0622><U+0646> <U+0648><U+0627><U+062D><U+062F>","Yes",0.75,"earphones",30,"m","bachelors","Iraqi","Iraq","Arabic",4,"intermediate",9,0,"mobile",3862.58387096774,1.03920927209677,31
"5499647","end","difficult","easier","easier","<U+0646><U+0639><U+0645><U+060C> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+0627><U+0644><U+0645><U+0643><U+062A><U+0648><U+0628><U+0629> <U+0643><U+0627><U+0646><U+062A> <U+0627><U+0635><U+0639><U+0628>","no_OI","no","<U+0644><U+0643><U+064A> <U+0644><U+0627> <U+0627><U+062A><U+0634><U+062A><U+062A> <U+0628><U+0627><U+0644><U+062A><U+0631><U+0643><U+064A><U+0632> <U+0639><U+0644><U+0649> <U+0627><U+0645><U+0644><U+0627><U+0621> <U+062A><U+0644><U+0643> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0629>","Yes",0,"no_headphones",21,"m","bachelors","Iraqi","Iraq","Arabic",5,"advanced",9,1,"mobile",1730.43823529412,1.34671041588235,34
"5499711","middle","easier","easier","difficult","3","in_english","yes","It is better","Yes",0.24,"earphones",39,"f","secondary","Iraqi","Iraq","Arabic",5,"intermediate",5,1,"mobile",5187.42894736842,1.57290183384211,38
"5499733","no_see","easier","difficult","difficult","<U+0645><U+062F><U+0649> <U+0643><U+0628><U+064A><U+0631>","in_english","yes","<U+0644><U+0644><U+0633><U+0647><U+0648><U+0644><U+0629>","No",0.38,"no_headphones",32,"m","secondary","Iraqi","Iraq","Arabic",3,"intermediate",6,1,"mobile",2441.57941176471,1.39124871311765,34
"5499774","middle","easier","easier","difficult","Yes,
How much it helps to learn.","in_english","yes","That help me to learn quickly ","Yes",0,"earphones",22,"m","bachelors","Iraqi","Iraq","Arabic",3,"intermediate",4,1,"mobile",1732.088,0.36578848276,25
"5500029","start","easier","easier","difficult","far","in_arabic","yes","to be familiar with that word","Yes",0.4,"headphones",21,"m","bachelors","Iraqi","Iraq","Arabic",5,"advanced",12,1,"mobile",2547.13870967742,1.0654416366129,31
"5500050","start","easier","difficult","easier","just a little ","in_english","yes","to be familiar with that word","Yes",0.52,"headphones",21,"m","secondary","Iraqi","Iraq","Arabic",5,"advanced",9,1,"mobile",2443.92,0.897086095933333,30
"5501560","end","difficult","easier","difficult","wide range","in_english","yes","to memorize it in better way","Yes",0.58,"no_headphones",38,"m","secondary","Iraqi","Iraq","Arabic",5,"intermediate",9,1,"mobile",5161.96428571429,2.03883819883333,42
"5502013","middle","difficult","easier","difficult","seeing the initial letter helped. ","in_english","green_tick","because i can attempt an answer phonetically ","Yes",0.57,"headphones",57,"f","professional qualification","British","UK","English",0,"none",NA,1,"tablet",2081.58823529412,1.15486601876471,34
"5503474","middle","no_diff","easier","difficult","Yes, it helped me to hear the separation between [m] and [n] or [v] and [f]","in_english","green_tick","It can give an indication of which sound you are lisening for in English - though not always","Yes",0.16,"headphones",25,"m","masters","British","UK","English",0,"none",NA,1,"computer",1045.76041666667,2.563103131,48
"5510526","start","no_diff","easier","no_diff","With the English ones, it made it slightly easier to remember them I think as I sometimes I would match the first syllable with a letter in my memory. It made no difference whatsoever with the arabic words because I cannot differentiate between them anyway.","in_english","green_tick","Actually maybe not the first time you hear them but I find it useful to see new words written down. I think it helps me to help me remember them.","Yes",0.05,"earphones",34,"f","masters","British","UK","English",0,"beginner",NA,1,"computer",1503.29230769231,1.76999829317949,39
"5521508","start","no_diff","no_diff","easier","I preferred learning from sound alone, as English spelling didn't reflect pronunciation. ","no_OI","red_cross","Spelling rarely reflects pronunciation in English and in the languages I have learnt. ","Yes",0.14,"headphones",31,"f","doctorate","British","France","English",0,"none",NA,1,"computer",2200.44680851064,2.45033595289362,47
