"ID","see_OI","see_arabic","see_english","no_spell","OI.influence.open","spelling.preference","OI.importance","OI.open","vision.hearing","prop_distraction","headphones","age","gender","education","nationality","location","L1","readingprofscore","level","prof_test_score","same_day","Participant.Device.Type","Contrast","OI","meanRT","meanD.prime","correct"
"5356536","start","no_diff","no_diff","no_diff","no difference","in_arabic","no","speaking and listening is the first skills in a new language","Yes",0.68,"no_headphones",29,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","mn","English",1058.45,2.563103131,8
"5356536","start","no_diff","no_diff","no_diff","no difference","in_arabic","no","speaking and listening is the first skills in a new language","Yes",0.68,"no_headphones",29,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","mn","no",1653.4428571428573,1.805952078,7
"5356537","start","difficult","easier","difficult","much easier in english, and seeing the spelling helped in remembering ","in_english","yes","to ensure dont mishear, esoecially with similar letters, like v and f or m and n ","Yes",0.17,"no_headphones",25,"f","masters","British","UK","English",0,"none",NA,1,"mobile","fv","Arabic",1140.857142857143,1.805952078,7
"5356537","start","difficult","easier","difficult","much easier in english, and seeing the spelling helped in remembering ","in_english","yes","to ensure dont mishear, esoecially with similar letters, like v and f or m and n ","Yes",0.17,"no_headphones",25,"f","masters","British","UK","English",0,"none",NA,1,"mobile","fv","English",1012.6666666666666,-0.524400513,3
"5356537","start","difficult","easier","difficult","much easier in english, and seeing the spelling helped in remembering ","in_english","yes","to ensure dont mishear, esoecially with similar letters, like v and f or m and n ","Yes",0.17,"no_headphones",25,"f","masters","British","UK","English",0,"none",NA,1,"mobile","fv","no",1420.3333333333333,-0.757151053,3
"5356537","start","difficult","easier","difficult","much easier in english, and seeing the spelling helped in remembering ","in_english","yes","to ensure dont mishear, esoecially with similar letters, like v and f or m and n ","Yes",0.17,"no_headphones",25,"f","masters","British","UK","English",0,"none",NA,1,"mobile","mn","Arabic",1200.5714285714287,1.805952078,7
"5356537","start","difficult","easier","difficult","much easier in english, and seeing the spelling helped in remembering ","in_english","yes","to ensure dont mishear, esoecially with similar letters, like v and f or m and n ","Yes",0.17,"no_headphones",25,"f","masters","British","UK","English",0,"none",NA,1,"mobile","mn","English",1070,2.563103131,8
"5356537","start","difficult","easier","difficult","much easier in english, and seeing the spelling helped in remembering ","in_english","yes","to ensure dont mishear, esoecially with similar letters, like v and f or m and n ","Yes",0.17,"no_headphones",25,"f","masters","British","UK","English",0,"none",NA,1,"mobile","mn","no",1348.125,2.563103131,8
"5357670","middle","no_diff","easier","easier","It was visually associative, whether in Arabic or English. However, sometimes with the English words, I concentrated more on the visual aspect of the word  rather than the sound","no_OI","no","I think it interferes with my listening to see the word, whether in Arabic or English.","Yes",0.06,"headphones",64,"f","bachelors","American","Portugal","English",0,"none",NA,1,"computer","fv","Arabic",4883.75,0,4
"5357670","middle","no_diff","easier","easier","It was visually associative, whether in Arabic or English. However, sometimes with the English words, I concentrated more on the visual aspect of the word  rather than the sound","no_OI","no","I think it interferes with my listening to see the word, whether in Arabic or English.","Yes",0.06,"headphones",64,"f","bachelors","American","Portugal","English",0,"none",NA,1,"computer","fv","English",1664.5,0,4
"5357670","middle","no_diff","easier","easier","It was visually associative, whether in Arabic or English. However, sometimes with the English words, I concentrated more on the visual aspect of the word  rather than the sound","no_OI","no","I think it interferes with my listening to see the word, whether in Arabic or English.","Yes",0.06,"headphones",64,"f","bachelors","American","Portugal","English",0,"none",NA,1,"computer","fv","no",1934,0.757151053,5
"5357670","middle","no_diff","easier","easier","It was visually associative, whether in Arabic or English. However, sometimes with the English words, I concentrated more on the visual aspect of the word  rather than the sound","no_OI","no","I think it interferes with my listening to see the word, whether in Arabic or English.","Yes",0.06,"headphones",64,"f","bachelors","American","Portugal","English",0,"none",NA,1,"computer","mn","Arabic",2125.875,2.563103131,8
"5357670","middle","no_diff","easier","easier","It was visually associative, whether in Arabic or English. However, sometimes with the English words, I concentrated more on the visual aspect of the word  rather than the sound","no_OI","no","I think it interferes with my listening to see the word, whether in Arabic or English.","Yes",0.06,"headphones",64,"f","bachelors","American","Portugal","English",0,"none",NA,1,"computer","mn","English",1559.875,2.563103131,8
"5357670","middle","no_diff","easier","easier","It was visually associative, whether in Arabic or English. However, sometimes with the English words, I concentrated more on the visual aspect of the word  rather than the sound","no_OI","no","I think it interferes with my listening to see the word, whether in Arabic or English.","Yes",0.06,"headphones",64,"f","bachelors","American","Portugal","English",0,"none",NA,1,"computer","mn","no",2153.625,2.563103131,8
"5357676","no_see","easier","easier","difficult","نعم فقد ساعدني في تذكر شكل الكلمة كثيرا سواء الكلمة بالعربية او الانجليزية فأنا أتخيلها واتذكر لو حتى حرفا واحدا ","in_arabic","yes","يساعدني جدا في تذكرها وربطها بكلمة في لغتي الام ولو برابط مضحك خاص بي انا .. لا اخبره لأحد ","Yes",0,"no_headphones",42,"f","masters","Saudi","Saudi Arabia","Arabic",2,"intermediate",10,1,"computer","fv","Arabic",1732,-0.524400513,3
"5357676","no_see","easier","easier","difficult","نعم فقد ساعدني في تذكر شكل الكلمة كثيرا سواء الكلمة بالعربية او الانجليزية فأنا أتخيلها واتذكر لو حتى حرفا واحدا ","in_arabic","yes","يساعدني جدا في تذكرها وربطها بكلمة في لغتي الام ولو برابط مضحك خاص بي انا .. لا اخبره لأحد ","Yes",0,"no_headphones",42,"f","masters","Saudi","Saudi Arabia","Arabic",2,"intermediate",10,1,"computer","fv","English",2312.625,0,4
"5357676","no_see","easier","easier","difficult","نعم فقد ساعدني في تذكر شكل الكلمة كثيرا سواء الكلمة بالعربية او الانجليزية فأنا أتخيلها واتذكر لو حتى حرفا واحدا ","in_arabic","yes","يساعدني جدا في تذكرها وربطها بكلمة في لغتي الام ولو برابط مضحك خاص بي انا .. لا اخبره لأحد ","Yes",0,"no_headphones",42,"f","masters","Saudi","Saudi Arabia","Arabic",2,"intermediate",10,1,"computer","fv","no",1973.45,0,4
"5357676","no_see","easier","easier","difficult","نعم فقد ساعدني في تذكر شكل الكلمة كثيرا سواء الكلمة بالعربية او الانجليزية فأنا أتخيلها واتذكر لو حتى حرفا واحدا ","in_arabic","yes","يساعدني جدا في تذكرها وربطها بكلمة في لغتي الام ولو برابط مضحك خاص بي انا .. لا اخبره لأحد ","Yes",0,"no_headphones",42,"f","masters","Saudi","Saudi Arabia","Arabic",2,"intermediate",10,1,"computer","mn","Arabic",2191.3142857142857,1.805952078,7
"5357676","no_see","easier","easier","difficult","نعم فقد ساعدني في تذكر شكل الكلمة كثيرا سواء الكلمة بالعربية او الانجليزية فأنا أتخيلها واتذكر لو حتى حرفا واحدا ","in_arabic","yes","يساعدني جدا في تذكرها وربطها بكلمة في لغتي الام ولو برابط مضحك خاص بي انا .. لا اخبره لأحد ","Yes",0,"no_headphones",42,"f","masters","Saudi","Saudi Arabia","Arabic",2,"intermediate",10,1,"computer","mn","English",1603.2,0,4
"5357676","no_see","easier","easier","difficult","نعم فقد ساعدني في تذكر شكل الكلمة كثيرا سواء الكلمة بالعربية او الانجليزية فأنا أتخيلها واتذكر لو حتى حرفا واحدا ","in_arabic","yes","يساعدني جدا في تذكرها وربطها بكلمة في لغتي الام ولو برابط مضحك خاص بي انا .. لا اخبره لأحد ","Yes",0,"no_headphones",42,"f","masters","Saudi","Saudi Arabia","Arabic",2,"intermediate",10,1,"computer","mn","no",1983.357142857143,1.805952078,7
"5359087","no_see","no_notice","easier","no_diff","لا","in_english","yes","أحيانًا أربط بين الشكل والصوت أو المعنى","Yes",0.2,"no_headphones",26,"f","masters","Saudi","Saudi Arabia","Arabic",2,"intermediate",10,1,"computer","fv","Arabic",2173.6375,2.563103131,8
"5359087","no_see","no_notice","easier","no_diff","لا","in_english","yes","أحيانًا أربط بين الشكل والصوت أو المعنى","Yes",0.2,"no_headphones",26,"f","masters","Saudi","Saudi Arabia","Arabic",2,"intermediate",10,1,"computer","fv","English",2280.9125,2.563103131,8
"5359087","no_see","no_notice","easier","no_diff","لا","in_english","yes","أحيانًا أربط بين الشكل والصوت أو المعنى","Yes",0.2,"no_headphones",26,"f","masters","Saudi","Saudi Arabia","Arabic",2,"intermediate",10,1,"computer","fv","no",2675.5,2.563103131,8
"5359087","no_see","no_notice","easier","no_diff","لا","in_english","yes","أحيانًا أربط بين الشكل والصوت أو المعنى","Yes",0.2,"no_headphones",26,"f","masters","Saudi","Saudi Arabia","Arabic",2,"intermediate",10,1,"computer","mn","Arabic",2389.05,2.563103131,8
"5359087","no_see","no_notice","easier","no_diff","لا","in_english","yes","أحيانًا أربط بين الشكل والصوت أو المعنى","Yes",0.2,"no_headphones",26,"f","masters","Saudi","Saudi Arabia","Arabic",2,"intermediate",10,1,"computer","mn","English",2040.3625,2.563103131,8
"5359087","no_see","no_notice","easier","no_diff","لا","in_english","yes","أحيانًا أربط بين الشكل والصوت أو المعنى","Yes",0.2,"no_headphones",26,"f","masters","Saudi","Saudi Arabia","Arabic",2,"intermediate",10,1,"computer","mn","no",1993.35,2.563103131,8
"5359091","no_see","no_notice","easier","difficult","اذا كانت الكلمة مكتوبة بالانجليزية اسهل","in_english","yes","ترتبط الصورة بشكل املاء الكلمة","Yes",0.29,"no_headphones",43,"f","bachelors","Saudi","Saudi Arabia","Arabic",3,"intermediate",10,1,"mobile","fv","Arabic",1402.1666666666667,1.281551566,6
"5359091","no_see","no_notice","easier","difficult","اذا كانت الكلمة مكتوبة بالانجليزية اسهل","in_english","yes","ترتبط الصورة بشكل املاء الكلمة","Yes",0.29,"no_headphones",43,"f","bachelors","Saudi","Saudi Arabia","Arabic",3,"intermediate",10,1,"mobile","fv","English",1364.8333333333333,1.281551566,6
"5359091","no_see","no_notice","easier","difficult","اذا كانت الكلمة مكتوبة بالانجليزية اسهل","in_english","yes","ترتبط الصورة بشكل املاء الكلمة","Yes",0.29,"no_headphones",43,"f","bachelors","Saudi","Saudi Arabia","Arabic",3,"intermediate",10,1,"mobile","fv","no",1059.5,1.281551566,6
"5359091","no_see","no_notice","easier","difficult","اذا كانت الكلمة مكتوبة بالانجليزية اسهل","in_english","yes","ترتبط الصورة بشكل املاء الكلمة","Yes",0.29,"no_headphones",43,"f","bachelors","Saudi","Saudi Arabia","Arabic",3,"intermediate",10,1,"mobile","mn","Arabic",1800.1666666666667,1.281551566,6
"5359091","no_see","no_notice","easier","difficult","اذا كانت الكلمة مكتوبة بالانجليزية اسهل","in_english","yes","ترتبط الصورة بشكل املاء الكلمة","Yes",0.29,"no_headphones",43,"f","bachelors","Saudi","Saudi Arabia","Arabic",3,"intermediate",10,1,"mobile","mn","English",1399,1.805952078,7
"5359091","no_see","no_notice","easier","difficult","اذا كانت الكلمة مكتوبة بالانجليزية اسهل","in_english","yes","ترتبط الصورة بشكل املاء الكلمة","Yes",0.29,"no_headphones",43,"f","bachelors","Saudi","Saudi Arabia","Arabic",3,"intermediate",10,1,"mobile","mn","no",1160.6666666666667,-0.524400513,3
"5359092","start","easier","easier","difficult","فرق كبير جدا","in_english","yes","افهم الكلمة اكثر
","Yes",0.07,"earphones",40,"f","masters","Saudi","Saudi Arabia","Arabic",1,"beginner",9,1,"computer","fv","Arabic",1658,0,4
"5359092","start","easier","easier","difficult","فرق كبير جدا","in_english","yes","افهم الكلمة اكثر
","Yes",0.07,"earphones",40,"f","masters","Saudi","Saudi Arabia","Arabic",1,"beginner",9,1,"computer","fv","English",1086.5,-1.281551566,2
"5359092","start","easier","easier","difficult","فرق كبير جدا","in_english","yes","افهم الكلمة اكثر
","Yes",0.07,"earphones",40,"f","masters","Saudi","Saudi Arabia","Arabic",1,"beginner",9,1,"computer","fv","no",1793,0,4
"5359092","start","easier","easier","difficult","فرق كبير جدا","in_english","yes","افهم الكلمة اكثر
","Yes",0.07,"earphones",40,"f","masters","Saudi","Saudi Arabia","Arabic",1,"beginner",9,1,"computer","mn","Arabic",1367.8,0.757151053,5
"5359092","start","easier","easier","difficult","فرق كبير جدا","in_english","yes","افهم الكلمة اكثر
","Yes",0.07,"earphones",40,"f","masters","Saudi","Saudi Arabia","Arabic",1,"beginner",9,1,"computer","mn","English",1662.4,0.757151053,5
"5359092","start","easier","easier","difficult","فرق كبير جدا","in_english","yes","افهم الكلمة اكثر
","Yes",0.07,"earphones",40,"f","masters","Saudi","Saudi Arabia","Arabic",1,"beginner",9,1,"computer","mn","no",1238.8,0.524400513,5
"5359677","start","no_diff","no_diff","no_diff","No","in_english","no","I focused more on sounds than spelling","Yes",0,"no_headphones",34,"m","doctorate","British","UK","English",0,"none",NA,1,"computer","fv","Arabic",2077.925,0,4
"5359677","start","no_diff","no_diff","no_diff","No","in_english","no","I focused more on sounds than spelling","Yes",0,"no_headphones",34,"m","doctorate","British","UK","English",0,"none",NA,1,"computer","fv","English",1619.4142857142856,1.805952078,7
"5359677","start","no_diff","no_diff","no_diff","No","in_english","no","I focused more on sounds than spelling","Yes",0,"no_headphones",34,"m","doctorate","British","UK","English",0,"none",NA,1,"computer","fv","no",1606.9375,2.563103131,8
"5359677","start","no_diff","no_diff","no_diff","No","in_english","no","I focused more on sounds than spelling","Yes",0,"no_headphones",34,"m","doctorate","British","UK","English",0,"none",NA,1,"computer","mn","Arabic",1952.06,0.524400513,5
"5359677","start","no_diff","no_diff","no_diff","No","in_english","no","I focused more on sounds than spelling","Yes",0,"no_headphones",34,"m","doctorate","British","UK","English",0,"none",NA,1,"computer","mn","English",2081.7571428571428,1.805952078,7
"5359677","start","no_diff","no_diff","no_diff","No","in_english","no","I focused more on sounds than spelling","Yes",0,"no_headphones",34,"m","doctorate","British","UK","English",0,"none",NA,1,"computer","mn","no",2224.6833333333334,1.281551566,6
"5359752","no_see","no_diff","easier","difficult","نعم،كتابة الكلمة باللغة الانجليزية تجعل تعلمها اسهل","in_english","yes","حتى اربط بين املاء الكلمة وصوتها ","Yes",0.06,"earphones",36,"f","doctorate","Saudi","Saudi Arabia","Arabic",2,"beginner",6,1,"mobile","fv","Arabic",1314.25,0,4
"5359752","no_see","no_diff","easier","difficult","نعم،كتابة الكلمة باللغة الانجليزية تجعل تعلمها اسهل","in_english","yes","حتى اربط بين املاء الكلمة وصوتها ","Yes",0.06,"earphones",36,"f","doctorate","Saudi","Saudi Arabia","Arabic",2,"beginner",6,1,"mobile","fv","English",3210.25,0,4
"5359752","no_see","no_diff","easier","difficult","نعم،كتابة الكلمة باللغة الانجليزية تجعل تعلمها اسهل","in_english","yes","حتى اربط بين املاء الكلمة وصوتها ","Yes",0.06,"earphones",36,"f","doctorate","Saudi","Saudi Arabia","Arabic",2,"beginner",6,1,"mobile","fv","no",1070.25,0,4
"5359752","no_see","no_diff","easier","difficult","نعم،كتابة الكلمة باللغة الانجليزية تجعل تعلمها اسهل","in_english","yes","حتى اربط بين املاء الكلمة وصوتها ","Yes",0.06,"earphones",36,"f","doctorate","Saudi","Saudi Arabia","Arabic",2,"beginner",6,1,"mobile","mn","Arabic",1317,0.757151053,5
"5359752","no_see","no_diff","easier","difficult","نعم،كتابة الكلمة باللغة الانجليزية تجعل تعلمها اسهل","in_english","yes","حتى اربط بين املاء الكلمة وصوتها ","Yes",0.06,"earphones",36,"f","doctorate","Saudi","Saudi Arabia","Arabic",2,"beginner",6,1,"mobile","mn","English",2199.1666666666665,1.281551566,6
"5359752","no_see","no_diff","easier","difficult","نعم،كتابة الكلمة باللغة الانجليزية تجعل تعلمها اسهل","in_english","yes","حتى اربط بين املاء الكلمة وصوتها ","Yes",0.06,"earphones",36,"f","doctorate","Saudi","Saudi Arabia","Arabic",2,"beginner",6,1,"mobile","mn","no",1746.25,0,4
"5365353","no_see","no_notice","easier","easier","no","in_english","no","sound moreimportant","Yes",0,"no_headphones",36,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",10,1,"mobile","fv","Arabic",1113,0.757151053,5
"5365353","no_see","no_notice","easier","easier","no","in_english","no","sound moreimportant","Yes",0,"no_headphones",36,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",10,1,"mobile","fv","English",1329.5,-1.281551566,2
"5365353","no_see","no_notice","easier","easier","no","in_english","no","sound moreimportant","Yes",0,"no_headphones",36,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",10,1,"mobile","fv","no",1951.75,0,4
"5365353","no_see","no_notice","easier","easier","no","in_english","no","sound moreimportant","Yes",0,"no_headphones",36,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",10,1,"mobile","mn","Arabic",1469.125,2.563103131,8
"5365353","no_see","no_notice","easier","easier","no","in_english","no","sound moreimportant","Yes",0,"no_headphones",36,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",10,1,"mobile","mn","English",1399.2,0.524400513,5
"5365353","no_see","no_notice","easier","easier","no","in_english","no","sound moreimportant","Yes",0,"no_headphones",36,"f","bachelors","Saudi","Saudi Arabia","Arabic",5,"advanced",10,1,"mobile","mn","no",1157.625,2.563103131,8
"5366758","start","no_diff","easier","difficult","It made it easier to comprehend the sound, and recall it","in_english","yes","I find it difficult to recall the word, or understand it fully without seeing it spelt. It provides a visual cue.","Yes",0.01,"headphones",31,"f","masters","British","Pakistan","English",0,"none",NA,1,"computer","fv","Arabic",2324.3,0,4
"5366758","start","no_diff","easier","difficult","It made it easier to comprehend the sound, and recall it","in_english","yes","I find it difficult to recall the word, or understand it fully without seeing it spelt. It provides a visual cue.","Yes",0.01,"headphones",31,"f","masters","British","Pakistan","English",0,"none",NA,1,"computer","fv","English",2569.72,0.757151053,5
"5366758","start","no_diff","easier","difficult","It made it easier to comprehend the sound, and recall it","in_english","yes","I find it difficult to recall the word, or understand it fully without seeing it spelt. It provides a visual cue.","Yes",0.01,"headphones",31,"f","masters","British","Pakistan","English",0,"none",NA,1,"computer","fv","no",1953.8,2.563103131,8
"5366758","start","no_diff","easier","difficult","It made it easier to comprehend the sound, and recall it","in_english","yes","I find it difficult to recall the word, or understand it fully without seeing it spelt. It provides a visual cue.","Yes",0.01,"headphones",31,"f","masters","British","Pakistan","English",0,"none",NA,1,"computer","mn","Arabic",1663.8000000000002,0,4
"5366758","start","no_diff","easier","difficult","It made it easier to comprehend the sound, and recall it","in_english","yes","I find it difficult to recall the word, or understand it fully without seeing it spelt. It provides a visual cue.","Yes",0.01,"headphones",31,"f","masters","British","Pakistan","English",0,"none",NA,1,"computer","mn","English",1908.5714285714287,1.805952078,7
"5366758","start","no_diff","easier","difficult","It made it easier to comprehend the sound, and recall it","in_english","yes","I find it difficult to recall the word, or understand it fully without seeing it spelt. It provides a visual cue.","Yes",0.01,"headphones",31,"f","masters","British","Pakistan","English",0,"none",NA,1,"computer","mn","no",1997.0142857142857,1.805952078,7
"5366866","end","no_notice","no_notice","no_notice","yes","in_english","yes","no","Yes",0.69,"no_headphones",63,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","fv","Arabic",1247.5,0,4
"5366866","end","no_notice","no_notice","no_notice","yes","in_english","yes","no","Yes",0.69,"no_headphones",63,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","fv","English",2034,0.757151053,5
"5366866","end","no_notice","no_notice","no_notice","yes","in_english","yes","no","Yes",0.69,"no_headphones",63,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","fv","no",1399,-0.757151053,3
"5366866","end","no_notice","no_notice","no_notice","yes","in_english","yes","no","Yes",0.69,"no_headphones",63,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","mn","Arabic",2095.3333333333335,-0.524400513,3
"5366866","end","no_notice","no_notice","no_notice","yes","in_english","yes","no","Yes",0.69,"no_headphones",63,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","mn","English",1199.6666666666667,-0.757151053,3
"5366866","end","no_notice","no_notice","no_notice","yes","in_english","yes","no","Yes",0.69,"no_headphones",63,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","mn","no",835.25,0,4
"5369858","no_see","easier","easier","difficult","إلى نسبة 50%","in_english","yes","لتمييزها عند  قرائتها","Yes",0.02,"earphones",43,"m","bachelors","Saudi","Saudi Arabia","Arabic",3,"advanced",10,1,"computer","fv","Arabic",2962.6833333333334,1.281551566,6
"5369858","no_see","easier","easier","difficult","إلى نسبة 50%","in_english","yes","لتمييزها عند  قرائتها","Yes",0.02,"earphones",43,"m","bachelors","Saudi","Saudi Arabia","Arabic",3,"advanced",10,1,"computer","fv","English",2910.7,1.048801025,6
"5369858","no_see","easier","easier","difficult","إلى نسبة 50%","in_english","yes","لتمييزها عند  قرائتها","Yes",0.02,"earphones",43,"m","bachelors","Saudi","Saudi Arabia","Arabic",3,"advanced",10,1,"computer","fv","no",3452.3199999999997,0.524400513,5
"5369858","no_see","easier","easier","difficult","إلى نسبة 50%","in_english","yes","لتمييزها عند  قرائتها","Yes",0.02,"earphones",43,"m","bachelors","Saudi","Saudi Arabia","Arabic",3,"advanced",10,1,"computer","mn","Arabic",2626.45,2.563103131,8
"5369858","no_see","easier","easier","difficult","إلى نسبة 50%","in_english","yes","لتمييزها عند  قرائتها","Yes",0.02,"earphones",43,"m","bachelors","Saudi","Saudi Arabia","Arabic",3,"advanced",10,1,"computer","mn","English",2079.525,2.563103131,8
"5369858","no_see","easier","easier","difficult","إلى نسبة 50%","in_english","yes","لتمييزها عند  قرائتها","Yes",0.02,"earphones",43,"m","bachelors","Saudi","Saudi Arabia","Arabic",3,"advanced",10,1,"computer","mn","no",2897.3125,2.563103131,8
"5370466","no_see","no_notice","easier","easier","لا، أركز فقط على الصوت","in_english","yes","لأعرف نطق الكلمة  ","Yes",0.68,"no_headphones",30,"f","masters","Saudi","Saudi Arabia","Arabic",2,"beginner",7,1,"mobile","fv","Arabic",1250.5,-1.281551566,2
"5370466","no_see","no_notice","easier","easier","لا، أركز فقط على الصوت","in_english","yes","لأعرف نطق الكلمة  ","Yes",0.68,"no_headphones",30,"f","masters","Saudi","Saudi Arabia","Arabic",2,"beginner",7,1,"mobile","fv","English",1445.5,0,4
"5370466","no_see","no_notice","easier","easier","لا، أركز فقط على الصوت","in_english","yes","لأعرف نطق الكلمة  ","Yes",0.68,"no_headphones",30,"f","masters","Saudi","Saudi Arabia","Arabic",2,"beginner",7,1,"mobile","fv","no",2543.5,-1.281551566,2
"5370466","no_see","no_notice","easier","easier","لا، أركز فقط على الصوت","in_english","yes","لأعرف نطق الكلمة  ","Yes",0.68,"no_headphones",30,"f","masters","Saudi","Saudi Arabia","Arabic",2,"beginner",7,1,"mobile","mn","Arabic",1885.5714285714287,1.805952078,7
"5370466","no_see","no_notice","easier","easier","لا، أركز فقط على الصوت","in_english","yes","لأعرف نطق الكلمة  ","Yes",0.68,"no_headphones",30,"f","masters","Saudi","Saudi Arabia","Arabic",2,"beginner",7,1,"mobile","mn","English",1843.6666666666667,1.281551566,6
"5370466","no_see","no_notice","easier","easier","لا، أركز فقط على الصوت","in_english","yes","لأعرف نطق الكلمة  ","Yes",0.68,"no_headphones",30,"f","masters","Saudi","Saudi Arabia","Arabic",2,"beginner",7,1,"mobile","mn","no",1172.75,0,4
"5370467","no_see","difficult","easier","difficult","كانت الكلمات المكتوبة باللغة الإنجليزية أدعى لتذكرها والربط بينها وبين الصورة ","in_english","yes","لأنه أدعى لتذكرها ","Yes",0.17,"no_headphones",34,"f","masters","Saudi","Saudi Arabia","Arabic",3,"beginner",4,1,"computer","fv","Arabic",1465.4,-1.281551566,2
"5370467","no_see","difficult","easier","difficult","كانت الكلمات المكتوبة باللغة الإنجليزية أدعى لتذكرها والربط بينها وبين الصورة ","in_english","yes","لأنه أدعى لتذكرها ","Yes",0.17,"no_headphones",34,"f","masters","Saudi","Saudi Arabia","Arabic",3,"beginner",4,1,"computer","fv","English",1691.9,-0.757151053,3
"5370467","no_see","difficult","easier","difficult","كانت الكلمات المكتوبة باللغة الإنجليزية أدعى لتذكرها والربط بينها وبين الصورة ","in_english","yes","لأنه أدعى لتذكرها ","Yes",0.17,"no_headphones",34,"f","masters","Saudi","Saudi Arabia","Arabic",3,"beginner",4,1,"computer","fv","no",1691.8000000000002,-1.281551566,2
"5370467","no_see","difficult","easier","difficult","كانت الكلمات المكتوبة باللغة الإنجليزية أدعى لتذكرها والربط بينها وبين الصورة ","in_english","yes","لأنه أدعى لتذكرها ","Yes",0.17,"no_headphones",34,"f","masters","Saudi","Saudi Arabia","Arabic",3,"beginner",4,1,"computer","mn","Arabic",1424.98,0.757151053,5
"5370467","no_see","difficult","easier","difficult","كانت الكلمات المكتوبة باللغة الإنجليزية أدعى لتذكرها والربط بينها وبين الصورة ","in_english","yes","لأنه أدعى لتذكرها ","Yes",0.17,"no_headphones",34,"f","masters","Saudi","Saudi Arabia","Arabic",3,"beginner",4,1,"computer","mn","English",1380.4,-0.757151053,3
"5370467","no_see","difficult","easier","difficult","كانت الكلمات المكتوبة باللغة الإنجليزية أدعى لتذكرها والربط بينها وبين الصورة ","in_english","yes","لأنه أدعى لتذكرها ","Yes",0.17,"no_headphones",34,"f","masters","Saudi","Saudi Arabia","Arabic",3,"beginner",4,1,"computer","mn","no",1493.1200000000001,0.757151053,5
"5370516","start","no_diff","easier","easier","رؤية الكلمة الإنجليزية يساعدني أحيانا في استيعاب المسموع وخاصة أن الكلمات الإنجليزية تطابق حروفها الصوت المسموع. قد تؤدي الكلمات العربية الدور نفسه لو كانت الكلمات العربية مشكلة بالحركات","in_english","yes","كما أشرت في الإجابة على سؤال سابق،، أولا: الكلمات العربية تحتاج إلى حركات التشكيل لتؤدي نفس الغرض الذي تؤديه الكلمات الإنجليزية للصوت نفسه، وثانية في 
 (f and v) اللغة الإنجليزية أصوات غير متوفرة في حروف العربية، فمثلا الأحرف العربية لا تفرق بين صوتي ","Yes",0,"headphones",32,"m","doctorate","Saudi","USA","Arabic",5,"advanced",12,1,"computer","fv","Arabic",1815.8833333333334,1.281551566,6
"5370516","start","no_diff","easier","easier","رؤية الكلمة الإنجليزية يساعدني أحيانا في استيعاب المسموع وخاصة أن الكلمات الإنجليزية تطابق حروفها الصوت المسموع. قد تؤدي الكلمات العربية الدور نفسه لو كانت الكلمات العربية مشكلة بالحركات","in_english","yes","كما أشرت في الإجابة على سؤال سابق،، أولا: الكلمات العربية تحتاج إلى حركات التشكيل لتؤدي نفس الغرض الذي تؤديه الكلمات الإنجليزية للصوت نفسه، وثانية في 
 (f and v) اللغة الإنجليزية أصوات غير متوفرة في حروف العربية، فمثلا الأحرف العربية لا تفرق بين صوتي ","Yes",0,"headphones",32,"m","doctorate","Saudi","USA","Arabic",5,"advanced",12,1,"computer","fv","English",1734.94,0.757151053,5
"5370516","start","no_diff","easier","easier","رؤية الكلمة الإنجليزية يساعدني أحيانا في استيعاب المسموع وخاصة أن الكلمات الإنجليزية تطابق حروفها الصوت المسموع. قد تؤدي الكلمات العربية الدور نفسه لو كانت الكلمات العربية مشكلة بالحركات","in_english","yes","كما أشرت في الإجابة على سؤال سابق،، أولا: الكلمات العربية تحتاج إلى حركات التشكيل لتؤدي نفس الغرض الذي تؤديه الكلمات الإنجليزية للصوت نفسه، وثانية في 
 (f and v) اللغة الإنجليزية أصوات غير متوفرة في حروف العربية، فمثلا الأحرف العربية لا تفرق بين صوتي ","Yes",0,"headphones",32,"m","doctorate","Saudi","USA","Arabic",5,"advanced",12,1,"computer","fv","no",1786.6,1.805952078,7
